0.237, 0.353, 0.488.
0.299, 0.456, 0.588.
0.342, 0.419, 0.438.
0.457, 0.483, 0.453.
0.593, 0.589, 0.517.
0.609, 0.561, 0.491.
0.427, 0.329, 0.293.
0.317, 0.269, 0.266.
0.236, 0.234, 0.216.
0.194, 0.182, 0.177.
0.162, 0.143, 0.127.
0.135, 0.115, 0.103.
0.135, 0.12, 0.108.
0.146, 0.15, 0.16.
0.15, 0.16, 0.171.
0.152, 0.152, 0.152.
0.161, 0.161, 0.158.
0.162, 0.16, 0.152.
0.16, 0.152, 0.122.
0.144, 0.119, 0.099.
0.112, 0.095, 0.089.
0.112, 0.112, 0.108.
0.095, 0.042, 0.05.
0.058, 0.068, 0.091.
0.112, 0.158, 0.237.
0.112, 0.158, 0.209.
0.112, 0.161, 0.204.
0.112, 0.122, 0.123.
0.139, 0.151, 0.151.
0.113, 0.099, 0.087.
0.108, 0.091, 0.074.
0.074, 0.056, 0.047.
0.064, 0.057, 0.057.
0.048, 0.041, 0.037.
0.044, 0.042, 0.042.
0.029, 0.026, 0.026.
0.029, 0.033, 0.041.
0.029, 0.034, 0.041.
0.026, 0.026, 0.026.
0.026, 0.027, 0.027.
0.03, 0.032, 0.033.
0.035, 0.037, 0.036.
0.037, 0.036, 0.031.
0.037, 0.033, 0.028.
0.037, 0.033, 0.031.
0.035, 0.03, 0.028.
0.037, 0.035, 0.033.
0.042, 0.037, 0.037.
0.07, 0.075, 0.085.
0.161, 0.221, 0.273.
0.274, 0.329, 0.329.
0.329, 0.329, 0.299.
0.435, 0.423, 0.369.
0.447, 0.406, 0.347.
0.369, 0.306, 0.241.
0.291, 0.241, 0.209.
0.248, 0.221, 0.202.
0.238, 0.214, 0.198.
0.238, 0.223, 0.204.
0.194, 0.175, 0.152.
0.181, 0.168, 0.152.
0.162, 0.152, 0.152.
0.14, 0.131, 0.127.
0.13, 0.127, 0.127.
0.125, 0.125, 0.125.
0.125, 0.127, 0.127.
0.114, 0.106, 0.092.
0.112, 0.099, 0.086.
0.1, 0.093, 0.087.
0.082, 0.077, 0.104.
0.067, 0.084, 0.104.
0.061, 0.074, 0.108.
0.161, 0.237, 0.353.
0.135, 0.237, 0.394.
0.209, 0.299, 0.374.
0.274, 0.329, 0.329.
0.457, 0.483, 0.451.
0.402, 0.359, 0.286.
0.463, 0.413, 0.347.
0.329, 0.269, 0.239.
0.361, 0.347, 0.347.
0.266, 0.248, 0.236.
0.182, 0.163, 0.146.
0.221, 0.221, 0.221.
0.213, 0.214, 0.218.
0.202, 0.202, 0.198.
0.212, 0.212, 0.208.
0.209, 0.202, 0.202.
0.218, 0.22, 0.227.
0.191, 0.181, 0.172.
0.175, 0.16, 0.138.
0.16, 0.131, 0.098.
0.127, 0.098, 0.079.
0.13, 0.122, 0.088.
0.112, 0.091, 0.104.
0.095, 0.088, 0.095.
0.135, 0.194, 0.3.
0.161, 0.209, 0.286.
0.307, 0.423, 0.504.
0.488, 0.593, 0.604.
0.532, 0.529, 0.495.
0.598, 0.561, 0.495.
0.461, 0.386, 0.301.
0.417, 0.347, 0.302.
0.317, 0.266, 0.254.
0.27, 0.236, 0.218.
0.236, 0.216, 0.202.
0.182, 0.171, 0.164.
0.171, 0.161, 0.16.
0.146, 0.134, 0.131.
0.144, 0.144, 0.144.
0.127, 0.125, 0.125.
0.131, 0.134, 0.134.
0.115, 0.106, 0.095.
0.103, 0.092, 0.072.
0.089, 0.068, 0.056.
0.073, 0.063, 0.061.
0.068, 0.068, 0.078.
0.063, 0.038, 0.045.
0.038, 0.045, 0.072.
0.051, 0.075, 0.134.
0.112, 0.173, 0.209.
0.194, 0.286, 0.307.
0.246, 0.272, 0.265.
0.236, 0.218, 0.181.
0.218, 0.193, 0.159.
0.172, 0.127, 0.091.
0.147, 0.111, 0.091.
0.127, 0.109, 0.099.
0.112, 0.1, 0.091.
0.112, 0.1, 0.091.
0.11, 0.101, 0.092.
0.092, 0.082, 0.074.
0.096, 0.092, 0.088.
0.109, 0.114, 0.121.
0.121, 0.131, 0.14.
0.121, 0.121, 0.121.
0.129, 0.129, 0.121.
0.134, 0.134, 0.114.
0.129, 0.111, 0.098.
0.113, 0.098, 0.087.
0.128, 0.129, 0.128.
0.112, 0.128, 0.139.
0.112, 0.124, 0.153.
0.161, 0.209, 0.299.
0.209, 0.299, 0.394.
0.329, 0.409, 0.419.
0.308, 0.3, 0.272.
0.408, 0.399, 0.369.
0.408, 0.368, 0.306.
0.402, 0.347, 0.278.
0.265, 0.205, 0.181.
0.193, 0.173, 0.167.
0.173, 0.163, 0.153.
0.161, 0.152, 0.14.
0.161, 0.161, 0.16.
0.161, 0.161, 0.16.
0.135, 0.12, 0.105.
0.149, 0.149, 0.149.
0.144, 0.144, 0.144.
0.131, 0.127, 0.121.
0.131, 0.134, 0.134.
0.129, 0.127, 0.112.
0.118, 0.099, 0.086.
0.108, 0.096, 0.089.
0.112, 0.112, 0.112.
0.112, 0.112, 0.124.
0.135, 0.159, 0.204.
0.181, 0.237, 0.307.
0.285, 0.394, 0.488.
0.409, 0.51, 0.52.
0.392, 0.386, 0.361.
0.483, 0.471, 0.417.
0.461, 0.413, 0.347.
0.413, 0.347, 0.278.
0.278, 0.223, 0.202.
0.238, 0.219, 0.202.
0.173, 0.163, 0.153.
0.135, 0.112, 0.099.
0.135, 0.125, 0.118.
0.123, 0.118, 0.118.
0.109, 0.104, 0.102.
0.103, 0.097, 0.097.
0.1, 0.095, 0.092.
0.1, 0.097, 0.092.
0.106, 0.106, 0.099.
0.108, 0.103, 0.095.
0.103, 0.095, 0.092.
0.092, 0.082, 0.077.
0.098, 0.091, 0.104.
0.112, 0.124, 0.162.
0.112, 0.162, 0.237.
0.112, 0.151, 0.209.
0.112, 0.161, 0.209.
0.157, 0.221, 0.261.
0.173, 0.209, 0.218.
0.218, 0.221, 0.202.
0.213, 0.2, 0.171.
0.181, 0.152, 0.118.
0.16, 0.127, 0.099.
0.125, 0.099, 0.086.
0.099, 0.084, 0.074.
0.103, 0.097, 0.097.
0.111, 0.106, 0.102.
0.123, 0.123, 0.123.
0.119, 0.119, 0.119.
0.114, 0.114, 0.114.
0.137, 0.151, 0.168.
0.123, 0.123, 0.123.
0.112, 0.112, 0.114.
0.106, 0.099, 0.086.
0.099, 0.085, 0.075.
0.086, 0.076, 0.073.
0.073, 0.067, 0.089.
0.069, 0.089, 0.104.
0.057, 0.061, 0.075.
0.107, 0.136, 0.195.
0.099, 0.124, 0.157.
0.157, 0.221, 0.269.
0.221, 0.261, 0.269.
0.246, 0.246, 0.226.
0.269, 0.259, 0.231.
0.266, 0.241, 0.196.
0.236, 0.193, 0.183.
0.226, 0.2, 0.181.
0.194, 0.183, 0.173.
0.194, 0.183, 0.173.
0.194, 0.193, 0.193.
0.182, 0.182, 0.184.
0.182, 0.184, 0.182.
0.173, 0.175, 0.178.
0.161, 0.16, 0.16.
0.136, 0.131, 0.131.
0.127, 0.118, 0.109.
0.121, 0.118, 0.099.
0.113, 0.092, 0.074.
0.092, 0.074, 0.065.
0.1, 0.099, 0.102.
0.112, 0.128, 0.142.
0.088, 0.088, 0.099.
0.135, 0.161, 0.209.
0.135, 0.181, 0.233.
0.209, 0.283, 0.332.
0.394, 0.488, 0.504.
0.488, 0.532, 0.504.
0.437, 0.413, 0.374.
0.413, 0.374, 0.329.
0.369, 0.317, 0.278.
0.309, 0.286, 0.269.
0.313, 0.309, 0.3.
0.347, 0.347, 0.347.
0.336, 0.326, 0.308.
0.336, 0.325, 0.308.
0.342, 0.342, 0.342.
0.342, 0.342, 0.342.
0.325, 0.315, 0.308.
0.307, 0.286, 0.266.
0.315, 0.307, 0.299.
0.331, 0.325, 0.284.
0.299, 0.257, 0.226.
0.239, 0.194, 0.167.
0.231, 0.213, 0.209.
0.194, 0.213, 0.216.
0.213, 0.213, 0.237.
0.237, 0.266, 0.394.
0.234, 0.314, 0.419.
0.314, 0.394, 0.426.
0.405, 0.456, 0.463.
0.408, 0.408, 0.394.
0.493, 0.492, 0.451.
0.488, 0.457, 0.415.
0.413, 0.347, 0.301.
0.347, 0.309, 0.286.
0.353, 0.347, 0.347.
0.369, 0.369, 0.369.
0.4, 0.4, 0.4.
0.413, 0.413, 0.403.
0.447, 0.447, 0.447.
0.474, 0.483, 0.483.
0.478, 0.483, 0.483.
0.506, 0.506, 0.504.
0.523, 0.517, 0.493.
0.509, 0.493, 0.453.
0.493, 0.447, 0.399.
0.386, 0.329, 0.297.
0.291, 0.269, 0.313.
0.236, 0.266, 0.266.
0.234, 0.224, 0.237.
0.286, 0.313, 0.394.
0.266, 0.374, 0.504.
0.273, 0.394, 0.504.
0.398, 0.488, 0.504.
0.457, 0.483, 0.461.
0.437, 0.413, 0.369.
0.447, 0.413, 0.369.
0.356, 0.306, 0.278.
0.298, 0.273, 0.266.
0.27, 0.254, 0.251.
0.272, 0.266, 0.266.
0.307, 0.322, 0.329.
0.336, 0.336, 0.331.
0.359, 0.359, 0.359.
0.369, 0.369, 0.369.
0.389, 0.392, 0.392.
0.408, 0.407, 0.394.
0.407, 0.394, 0.369.
0.342, 0.302, 0.227.
0.269, 0.227, 0.202.
0.227, 0.187, 0.167.
0.233, 0.213, 0.227.
0.236, 0.266, 0.286.
0.266, 0.286, 0.314.
0.285, 0.307, 0.394.
0.466, 0.604, 0.704.
0.604, 0.704, 0.704.
0.632, 0.624, 0.567.
0.659, 0.615, 0.547.
0.519, 0.421, 0.347.
0.451, 0.386, 0.347.
0.405, 0.386, 0.369.
0.286, 0.266, 0.266.
0.226, 0.2, 0.181.
0.209, 0.194, 0.183.
0.213, 0.213, 0.22.
0.213, 0.214, 0.218.
0.213, 0.214, 0.218.
0.194, 0.193, 0.187.
0.148, 0.131, 0.115.
0.131, 0.118, 0.109.
0.14, 0.14, 0.122.
0.138, 0.122, 0.109.
0.12, 0.099, 0.088.
0.157, 0.168, 0.161.
0.161, 0.162, 0.161.
0.135, 0.158, 0.204.
0.171, 0.214, 0.299.
0.285, 0.394, 0.488.
0.394, 0.488, 0.504.
0.508, 0.593, 0.604.
0.567, 0.563, 0.503.
0.682, 0.634, 0.561.
0.638, 0.561, 0.461.
0.495, 0.391, 0.301.
0.347, 0.286, 0.266.
0.265, 0.236, 0.202.
0.163, 0.135, 0.115.
0.125, 0.099, 0.086.
0.161, 0.172, 0.182.
0.191, 0.204, 0.208.
0.226, 0.233, 0.238.
0.269, 0.292, 0.301.
0.292, 0.298, 0.297.
0.347, 0.372, 0.382.
0.382, 0.392, 0.392.
0.392, 0.392, 0.342.
0.402, 0.358, 0.302.
0.369, 0.329, 0.301.
0.463, 0.483, 0.209.
0.488, 0.399, 0.419.
0.488, 0.506, 0.519.
0.298, 0.332, 0.394.
0.435, 0.564, 0.649.
0.522, 0.598, 0.619.
0.593, 0.609, 0.589.
0.666, 0.618, 0.519.
0.683, 0.609, 0.519.
0.589, 0.499, 0.417.
0.461, 0.386, 0.347.
0.386, 0.342, 0.311.
0.353, 0.329, 0.302.
0.298, 0.277, 0.266.
0.278, 0.266, 0.266.
0.277, 0.266, 0.266.
0.307, 0.319, 0.319.
0.347, 0.386, 0.403.
0.325, 0.325, 0.325.
0.332, 0.325, 0.308.
0.379, 0.392, 0.392.
0.402, 0.402, 0.379.
0.413, 0.369, 0.329.
0.379, 0.342, 0.301.
0.292, 0.266, 0.209.
0.227, 0.181, 0.183.
0.213, 0.213, 0.237.
0.298, 0.332, 0.466.
0.212, 0.299, 0.394.
0.213, 0.274, 0.313.
0.488, 0.593, 0.632.
0.593, 0.604, 0.567.
0.568, 0.52, 0.437.
0.704, 0.659, 0.589.
0.413, 0.302, 0.266.
0.329, 0.278, 0.266.
0.181, 0.162, 0.156.
0.135, 0.112, 0.105.
0.135, 0.122, 0.115.
0.117, 0.107, 0.102.
0.122, 0.122, 0.122.
0.125, 0.125, 0.125.
0.118, 0.118, 0.118.
0.1, 0.093, 0.087.
0.095, 0.092, 0.088.
0.103, 0.102, 0.092.
0.106, 0.092, 0.077.
0.095, 0.078, 0.068.
0.112, 0.108, 0.107.
0.158, 0.184, 0.083.
0.181, 0.084, 0.113.
0.299, 0.394, 0.504.
0.286, 0.394, 0.504.
0.285, 0.327, 0.347.
0.313, 0.347, 0.347.
0.292, 0.285, 0.266.
0.266, 0.236, 0.196.
0.213, 0.173, 0.139.
0.173, 0.143, 0.122.
0.143, 0.122, 0.107.
0.118, 0.103, 0.092.
0.103, 0.095, 0.092.
0.118, 0.118, 0.118.
0.114, 0.114, 0.114.
0.112, 0.112, 0.114.
0.108, 0.102, 0.097.
0.108, 0.102, 0.097.
0.098, 0.092, 0.082.
0.09, 0.082, 0.077.
0.077, 0.071, 0.071.
0.073, 0.073, 0.077.
0.077, 0.085, 0.104.
0.069, 0.078, 0.104.
0.07, 0.088, 0.116.
0.067, 0.077, 0.098.
0.047, 0.055, 0.072.
0.085, 0.115, 0.132.
0.114, 0.129, 0.129.
0.117, 0.118, 0.109.
0.129, 0.118, 0.099.
0.118, 0.097, 0.074.
0.106, 0.084, 0.064.
0.089, 0.074, 0.065.
0.077, 0.065, 0.057.
0.057, 0.049, 0.044.
0.051, 0.046, 0.042.
0.051, 0.046, 0.042.
0.057, 0.059, 0.063.
0.062, 0.063, 0.063.
0.063, 0.063, 0.063.
0.051, 0.047, 0.045.
0.051, 0.051, 0.051.
0.046, 0.042, 0.038.
0.042, 0.038, 0.032.
0.035, 0.027, 0.022.
0.028, 0.024, 0.023.
0.032, 0.032, 0.033.
0.037, 0.033, 0.038.
0.033, 0.037, 0.046.
0.057, 0.085, 0.121.
0.088, 0.124, 0.157.
0.161, 0.209, 0.218.
0.307, 0.355, 0.347.
0.355, 0.347, 0.294.
0.329, 0.291, 0.241.
0.241, 0.182, 0.157.
0.151, 0.118, 0.099.
0.128, 0.109, 0.099.
0.087, 0.077, 0.073.
0.077, 0.069, 0.063.
0.084, 0.083, 0.083.
0.087, 0.087, 0.087.
0.097, 0.097, 0.097.
0.098, 0.097, 0.097.
0.102, 0.097, 0.091.
0.084, 0.074, 0.065.
0.073, 0.067, 0.058.
0.059, 0.048, 0.038.
0.048, 0.038, 0.032.
0.042, 0.038, 0.037.
0.036, 0.033, 0.037.
0.033, 0.033, 0.042.
0.033, 0.04, 0.058.
0.112, 0.221, 0.353.
0.181, 0.299, 0.394.
0.237, 0.298, 0.308.
0.285, 0.295, 0.272.
0.359, 0.347, 0.299.
0.369, 0.329, 0.272.
0.372, 0.317, 0.248.
0.316, 0.248, 0.219.
0.265, 0.248, 0.233.
0.193, 0.183, 0.173.
0.221, 0.221, 0.221.
0.243, 0.238, 0.238.
0.324, 0.329, 0.329.
0.347, 0.347, 0.339.
0.372, 0.359, 0.331.
0.408, 0.417, 0.413.
0.423, 0.424, 0.413.
0.391, 0.369, 0.342.
0.342, 0.302, 0.236.
0.302, 0.236, 0.196.
0.265, 0.236, 0.216.
0.213, 0.181, 0.209.
0.171, 0.162, 0.166.
0.246, 0.286, 0.332.
0.213, 0.25, 0.313.
0.237, 0.308, 0.386.
0.324, 0.409, 0.456.
0.372, 0.409, 0.413.
0.408, 0.413, 0.399.
0.413, 0.369, 0.306.
0.368, 0.306, 0.248.
0.313, 0.266, 0.266.
0.286, 0.266, 0.266.
0.309, 0.302, 0.302.
0.326, 0.329, 0.329.
0.379, 0.408, 0.438.
0.347, 0.347, 0.347.
0.309, 0.286, 0.266.
0.295, 0.278, 0.266.
0.307, 0.299, 0.294.
0.288, 0.277, 0.266.
0.276, 0.266, 0.247.
0.259, 0.241, 0.196.
0.273, 0.257, 0.247.
0.266, 0.247, 0.228.
0.261, 0.266, 0.313.
0.273, 0.286, 0.295.
0.288, 0.286, 0.285.
0.128, 0.153, 0.194.
0.135, 0.159, 0.181.
0.145, 0.159, 0.157.
0.136, 0.136, 0.127.
0.161, 0.168, 0.163.
0.159, 0.152, 0.136.
0.146, 0.127, 0.106.
0.136, 0.118, 0.103.
0.122, 0.106, 0.095.
0.116, 0.106, 0.099.
0.113, 0.106, 0.099.
0.114, 0.114, 0.114.
0.095, 0.088, 0.082.
0.106, 0.106, 0.103.
0.107, 0.106, 0.101.
0.083, 0.074, 0.069.
0.089, 0.089, 0.089.
0.088, 0.088, 0.088.
0.088, 0.088, 0.077.
0.085, 0.077, 0.069.
0.077, 0.073, 0.073.
0.078, 0.078, 0.089.
0.078, 0.089, 0.097.
0.067, 0.067, 0.069.
0.067, 0.071, 0.083.
0.086, 0.097, 0.114.
0.128, 0.153, 0.173.
0.181, 0.213, 0.218.
0.193, 0.193, 0.182.
0.193, 0.182, 0.167.
0.152, 0.122, 0.099.
0.152, 0.138, 0.127.
0.118, 0.103, 0.095.
0.077, 0.065, 0.057.
0.086, 0.083, 0.083.
0.098, 0.098, 0.098.
0.098, 0.098, 0.097.
0.086, 0.077, 0.073.
0.088, 0.088, 0.088.
0.097, 0.097, 0.097.
0.092, 0.088, 0.085.
0.092, 0.088, 0.082.
0.092, 0.088, 0.077.
0.082, 0.065, 0.052.
0.075, 0.065, 0.057.
0.075, 0.075, 0.089.
0.061, 0.058, 0.065.
0.057, 0.065, 0.083.
0.261, 0.312, 0.488.
0.332, 0.488, 0.632.
0.532, 0.682, 0.773.
0.604, 0.642, 0.604.
0.704, 0.695, 0.619.
0.706, 0.659, 0.561.
0.561, 0.449, 0.347.
0.399, 0.291, 0.251.
0.302, 0.269, 0.239.
0.266, 0.236, 0.202.
0.234, 0.209, 0.188.
0.202, 0.188, 0.173.
0.182, 0.183, 0.182.
0.162, 0.16, 0.161.
0.131, 0.127, 0.127.
0.099, 0.084, 0.074.
0.096, 0.096, 0.097.
0.083, 0.083, 0.083.
0.083, 0.083, 0.075.
0.081, 0.071, 0.061.
0.071, 0.062, 0.057.
0.097, 0.106, 0.058.
0.099, 0.033, 0.045.
0.058, 0.071, 0.1.
0.286, 0.372, 0.504.
0.237, 0.299, 0.394.
0.307, 0.392, 0.419.
0.419, 0.488, 0.483.
0.576, 0.593, 0.529.
0.495, 0.423, 0.347.
0.329, 0.236, 0.169.
0.234, 0.181, 0.143.
0.163, 0.135, 0.112.
0.082, 0.065, 0.056.
0.074, 0.067, 0.064.
0.074, 0.073, 0.073.
0.068, 0.067, 0.067.
0.061, 0.061, 0.061.
0.067, 0.071, 0.077.
0.058, 0.059, 0.062.
0.061, 0.064, 0.069.
0.077, 0.088, 0.098.
0.086, 0.097, 0.104.
0.075, 0.068, 0.061.
0.068, 0.061, 0.057.
0.077, 0.083, 0.034.
0.089, 0.035, 0.045.
0.089, 0.097, 0.124.
0.018, 0.025, 0.039.
0.028, 0.043, 0.058.
0.029, 0.034, 0.034.
0.032, 0.032, 0.029.
0.032, 0.032, 0.028.
0.038, 0.035, 0.027.
0.032, 0.025, 0.019.
0.024, 0.017, 0.013.
0.023, 0.02, 0.018.
0.017, 0.014, 0.012.
0.013, 0.011, 0.01.
0.013, 0.012, 0.012.
0.017, 0.018, 0.019.
0.016, 0.016, 0.016.
0.02, 0.021, 0.022.
0.027, 0.03, 0.032.
0.03, 0.032, 0.032.
0.032, 0.032, 0.031.
0.036, 0.036, 0.035.
0.036, 0.032, 0.028.
0.031, 0.027, 0.024.
0.032, 0.032, 0.044.
0.035, 0.033, 0.034.
0.042, 0.049, 0.056.
0.053, 0.059, 0.066.
0.08, 0.098, 0.115.
0.128, 0.141, 0.138.
0.161, 0.168, 0.163.
0.209, 0.189, 0.16.
0.193, 0.175, 0.146.
0.145, 0.12, 0.099.
0.118, 0.099, 0.086.
0.108, 0.097, 0.091.
0.096, 0.092, 0.091.
0.092, 0.083, 0.077.
0.096, 0.096, 0.097.
0.114, 0.114, 0.114.
0.098, 0.092, 0.086.
0.098, 0.097, 0.097.
0.098, 0.097, 0.097.
0.098, 0.097, 0.097.
0.098, 0.098, 0.097.
0.106, 0.103, 0.092.
0.107, 0.095, 0.086.
0.095, 0.086, 0.082.
0.094, 0.089, 0.089.
0.112, 0.112, 0.123.
0.163, 0.184, 0.221.
0.372, 0.419, 0.588.
0.488, 0.704, 0.997.
0.604, 0.704, 0.704.
0.624, 0.624, 0.567.
0.724, 0.695, 0.629.
0.695, 0.605, 0.499.
0.606, 0.517, 0.437.
0.537, 0.444, 0.399.
0.483, 0.437, 0.403.
0.405, 0.372, 0.342.
0.426, 0.406, 0.374.
0.369, 0.329, 0.292.
0.329, 0.292, 0.277.
0.359, 0.359, 0.359.
0.347, 0.347, 0.347.
0.347, 0.347, 0.347.
0.347, 0.347, 0.347.
0.379, 0.392, 0.392.
0.379, 0.379, 0.349.
0.342, 0.292, 0.266.
0.278, 0.228, 0.198.
0.313, 0.302, 0.269.
0.308, 0.269, 0.313.
0.266, 0.286, 0.322.
0.213, 0.274, 0.394.
0.286, 0.394, 0.504.
0.322, 0.372, 0.386.
0.457, 0.506, 0.504.
0.847, 0.898, 0.823.
0.751, 0.695, 0.589.
0.461, 0.358, 0.286.
0.234, 0.181, 0.165.
0.161, 0.135, 0.122.
0.135, 0.128, 0.122.
0.122, 0.113, 0.108.
0.163, 0.18, 0.195.
0.182, 0.193, 0.195.
0.135, 0.128, 0.124.
0.135, 0.135, 0.138.
0.135, 0.142, 0.161.
0.135, 0.14, 0.144.
0.161, 0.181, 0.193.
0.171, 0.182, 0.183.
0.162, 0.162, 0.158.
0.135, 0.115, 0.098.
0.098, 0.074, 0.045.
0.079, 0.058, 0.068.
0.038, 0.045, 0.065.
0.181, 0.237, 0.337.
0.237, 0.332, 0.419.
0.182, 0.286, 0.394.
0.227, 0.259, 0.269.
0.279, 0.307, 0.279.
0.392, 0.369, 0.306.
0.329, 0.272, 0.216.
0.174, 0.099, 0.074.
0.089, 0.067, 0.058.
0.045, 0.033, 0.029.
0.031, 0.023, 0.019.
0.039, 0.037, 0.037.
0.042, 0.042, 0.045.
0.055, 0.063, 0.071.
0.044, 0.042, 0.042.
0.037, 0.037, 0.039.
0.029, 0.026, 0.026.
0.039, 0.044, 0.047.
0.047, 0.054, 0.056.
0.042, 0.038, 0.035.
0.033, 0.027, 0.024.
0.027, 0.023, 0.017.
0.018, 0.012, 0.015.
0.017, 0.016, 0.019.
0.016, 0.023, 0.039.
0.045, 0.076, 0.108.
0.093, 0.115, 0.122.
0.163, 0.183, 0.172.
0.122, 0.109, 0.089.
0.135, 0.112, 0.079.
0.121, 0.091, 0.064.
0.108, 0.071, 0.056.
0.074, 0.051, 0.046.
0.056, 0.049, 0.044.
0.034, 0.027, 0.024.
0.051, 0.046, 0.042.
0.051, 0.046, 0.042.
0.056, 0.055, 0.056.
0.051, 0.047, 0.046.
0.054, 0.054, 0.056.
0.083, 0.094, 0.104.
0.088, 0.097, 0.101.
0.105, 0.114, 0.106.
0.092, 0.077, 0.062.
0.057, 0.04, 0.032.
0.037, 0.027, 0.023.
0.033, 0.025, 0.028.
0.033, 0.037, 0.053.
0.057, 0.091, 0.153.
0.089, 0.153, 0.206.
0.083, 0.097, 0.104.
0.181, 0.219, 0.218.
0.281, 0.309, 0.292.
0.181, 0.153, 0.122.
0.172, 0.139, 0.098.
0.137, 0.108, 0.091.
0.112, 0.097, 0.091.
0.074, 0.069, 0.068.
0.056, 0.051, 0.046.
0.061, 0.058, 0.058.
0.056, 0.057, 0.058.
0.046, 0.046, 0.051.
0.058, 0.063, 0.069.
0.063, 0.069, 0.073.
0.077, 0.088, 0.097.
0.091, 0.097, 0.097.
0.103, 0.103, 0.086.
0.106, 0.085, 0.065.
0.111, 0.099, 0.086.
0.086, 0.073, 0.076.
0.082, 0.077, 0.085.
0.088, 0.088, 0.099.
0.034, 0.044, 0.064.
0.044, 0.064, 0.088.
0.071, 0.098, 0.115.
0.098, 0.104, 0.1.
0.112, 0.112, 0.101.
0.112, 0.1, 0.084.
0.099, 0.084, 0.065.
0.086, 0.068, 0.057.
0.074, 0.063, 0.057.
0.068, 0.063, 0.058.
0.063, 0.057, 0.051.
0.063, 0.063, 0.063.
0.065, 0.065, 0.065.
0.065, 0.065, 0.065.
0.065, 0.065, 0.065.
0.067, 0.067, 0.067.
0.075, 0.079, 0.079.
0.077, 0.079, 0.079.
0.077, 0.077, 0.066.
0.075, 0.066, 0.057.
0.062, 0.051, 0.045.
0.051, 0.043, 0.076.
0.041, 0.033, 0.033.
0.029, 0.029, 0.033.
0.057, 0.072, 0.105.
0.057, 0.085, 0.115.
0.085, 0.115, 0.132.
0.128, 0.153, 0.162.
0.128, 0.129, 0.118.
0.135, 0.123, 0.104.
0.108, 0.089, 0.075.
0.074, 0.056, 0.049.
0.057, 0.049, 0.044.
0.049, 0.044, 0.042.
0.046, 0.042, 0.039.
0.049, 0.05, 0.051.
0.044, 0.042, 0.042.
0.051, 0.055, 0.063.
