The prediction is 0.391, 0.392, 0.392, 0.325, 0.269.
The prediction is 0.228, 0.181, 0.155, 0.2, 0.213.
The prediction is 0.213, 0.181, 0.217, 0.224, 0.268.
The prediction is 0.202, 0.221, 0.234, 0.273, 0.381.
The prediction is 0.266, 0.282, 0.322, 0.488, 0.682.
The prediction is 0.252, 0.286, 0.394, 0.504, 0.588.
The prediction is 0.244, 0.322, 0.419, 0.488, 0.493.
The prediction is 0.332, 0.419, 0.488, 0.508, 0.5.
The prediction is 0.405, 0.478, 0.508, 0.5, 0.451.
The prediction is 0.408, 0.408, 0.394, 0.349, 0.292.
The prediction is 0.498, 0.495, 0.449, 0.369, 0.342.
The prediction is 0.488, 0.438, 0.372, 0.347, 0.352.
The prediction is 0.413, 0.342, 0.302, 0.298, 0.298.
The prediction is 0.324, 0.298, 0.298, 0.298, 0.301.
The prediction is 0.352, 0.352, 0.352, 0.353, 0.353.
The prediction is 0.382, 0.386, 0.4, 0.4, 0.4.
The prediction is 0.386, 0.4, 0.4, 0.4, 0.403.
The prediction is 0.413, 0.406, 0.406, 0.405, 0.403.
The prediction is 0.438, 0.434, 0.426, 0.405, 0.381.
The prediction is 0.482, 0.498, 0.504, 0.505, 0.5.
The prediction is 0.466, 0.456, 0.456, 0.456, 0.456.
The prediction is 0.509, 0.515, 0.509, 0.495, 0.403.
The prediction is 0.509, 0.495, 0.469, 0.386, 0.329.
The prediction is 0.509, 0.498, 0.423, 0.374, 0.336.
The prediction is 0.469, 0.386, 0.323, 0.273, 0.322.
The prediction is 0.369, 0.286, 0.226, 0.227, 0.209.
The prediction is 0.273, 0.209, 0.181, 0.183, 0.219.
The prediction is 0.213, 0.181, 0.183, 0.219, 0.313.
The prediction is 0.182, 0.183, 0.219, 0.314, 0.419.
The prediction is 0.286, 0.308, 0.459, 0.605, 0.688.
The prediction is 0.244, 0.308, 0.377, 0.405, 0.403.
The prediction is 0.283, 0.379, 0.438, 0.456, 0.438.
The prediction is 0.386, 0.438, 0.454, 0.438, 0.403.
The prediction is 0.438, 0.438, 0.413, 0.369, 0.306.
The prediction is 0.438, 0.413, 0.369, 0.312, 0.286.
The prediction is 0.447, 0.413, 0.346, 0.332, 0.332.
The prediction is 0.369, 0.312, 0.294, 0.298, 0.308.
The prediction is 0.286, 0.257, 0.257, 0.258, 0.258.
The prediction is 0.27, 0.258, 0.252, 0.251, 0.251.
The prediction is 0.268, 0.268, 0.268, 0.268, 0.282.
The prediction is 0.302, 0.307, 0.307, 0.307, 0.3.
The prediction is 0.339, 0.345, 0.345, 0.345, 0.345.
The prediction is 0.353, 0.353, 0.353, 0.353, 0.353.
The prediction is 0.382, 0.386, 0.386, 0.386, 0.386.
The prediction is 0.386, 0.386, 0.386, 0.386, 0.386.
The prediction is 0.409, 0.405, 0.394, 0.369, 0.286.
The prediction is 0.413, 0.405, 0.389, 0.313, 0.242.
The prediction is 0.306, 0.236, 0.136, 0.069, 0.043.
The prediction is 0.265, 0.191, 0.139, 0.111, 0.095.
The prediction is 0.213, 0.136, 0.093, 0.088, 0.088.
The prediction is 0.228, 0.211, 0.227, 0.237, 0.273.
The prediction is 0.228, 0.227, 0.237, 0.266, 0.364.
The prediction is 0.266, 0.282, 0.314, 0.449, 0.6.
The prediction is 0.282, 0.314, 0.454, 0.605, 0.688.
The prediction is 0.461, 0.682, 0.938, 1.026, 0.976.
The prediction is 0.682, 0.898, 0.953, 0.904, 0.794.
The prediction is 0.682, 0.724, 0.702, 0.654, 0.589.
The prediction is 0.688, 0.672, 0.609, 0.519, 0.427.
The prediction is 0.519, 0.427, 0.327, 0.236, 0.199.
The prediction is 0.451, 0.369, 0.279, 0.248, 0.248.
The prediction is 0.394, 0.309, 0.286, 0.282, 0.285.
The prediction is 0.239, 0.219, 0.218, 0.214, 0.213.
The prediction is 0.234, 0.225, 0.226, 0.226, 0.226.
The prediction is 0.226, 0.216, 0.213, 0.201, 0.199.
The prediction is 0.213, 0.201, 0.202, 0.212, 0.218.
The prediction is 0.211, 0.226, 0.238, 0.245, 0.245.
The prediction is 0.214, 0.228, 0.238, 0.238, 0.231.
The prediction is 0.213, 0.215, 0.215, 0.213, 0.199.
The prediction is 0.147, 0.131, 0.118, 0.103, 0.092.
The prediction is 0.133, 0.121, 0.113, 0.103, 0.082.
The prediction is 0.131, 0.121, 0.113, 0.092, 0.072.
The prediction is 0.138, 0.138, 0.118, 0.099, 0.088.
The prediction is 0.138, 0.111, 0.092, 0.082, 0.088.
The prediction is 0.129, 0.108, 0.092, 0.085, 0.101.
The prediction is 0.162, 0.175, 0.162, 0.183, 0.237.
The prediction is 0.162, 0.162, 0.183, 0.237, 0.342.
The prediction is 0.171, 0.212, 0.299, 0.444, 0.593.
The prediction is 0.266, 0.372, 0.543, 0.701, 0.782.
The prediction is 0.372, 0.543, 0.701, 0.794, 0.794.
The prediction is 0.564, 0.701, 0.702, 0.654, 0.573.
The prediction is 0.602, 0.598, 0.549, 0.477, 0.394.
The prediction is 0.704, 0.688, 0.619, 0.517, 0.399.
The prediction is 0.661, 0.587, 0.509, 0.399, 0.342.
The prediction is 0.517, 0.427, 0.302, 0.258, 0.248.
The prediction is 0.334, 0.236, 0.191, 0.182, 0.182.
The prediction is 0.228, 0.182, 0.163, 0.162, 0.16.
The prediction is 0.162, 0.162, 0.163, 0.163, 0.16.
The prediction is 0.135, 0.112, 0.094, 0.084, 0.082.
