24.128, 24.664, 25.836.
24.754, 25.956, 27.657.
25.986, 27.747, 29.357.
26.909, 28.219, 29.226.
28.359, 29.489, 30.28.
29.489, 30.293, 30.755.
29.987, 30.363, 30.436.
30.601, 30.774, 30.648.
30.873, 30.764, 30.362.
30.905, 30.548, 29.917.
30.674, 30.025, 29.057.
30.175, 29.292, 27.97.
29.399, 27.979, 26.975.
28.279, 27.242, 26.689.
26.909, 26.413, 26.043.
26.662, 26.285, 25.968.
26.353, 25.986, 25.645.
25.986, 25.666, 25.354.
25.604, 25.274, 24.981.
25.284, 25.014, 24.795.
25.037, 24.833, 24.657.
24.873, 24.693, 24.543.
24.763, 24.638, 24.517.
24.697, 24.611, 24.971.
24.653, 25.092, 26.17.
24.954, 25.956, 27.242.
26.353, 27.659, 28.857.
27.687, 28.94, 29.966.
29.289, 30.364, 31.121.
30.383, 31.152, 31.656.
30.984, 31.435, 31.574.
31.219, 31.353, 31.185.
31.161, 30.984, 30.636.
31.259, 30.964, 30.436.
31.05, 30.52, 29.677.
30.633, 29.857, 28.298.
29.979, 28.499, 27.476.
28.639, 27.619, 27.182.
27.455, 27.043, 26.695.
26.977, 26.594, 26.234.
26.655, 26.341, 26.043.
26.272, 25.977, 25.719.
25.837, 25.523, 25.252.
25.504, 25.221, 24.988.
25.234, 25.014, 24.833.
25.037, 24.853, 24.702.
24.911, 24.784, 24.687.
24.791, 24.697, 25.181.
24.684, 25.173, 26.299.
25.254, 26.299, 27.476.
26.703, 28.217, 29.476.
27.787, 28.977, 29.887.
28.977, 29.899, 30.491.
30.173, 30.905, 31.321.
30.764, 31.19, 31.374.
31.162, 31.307, 31.231.
31.079, 30.894, 30.514.
30.833, 30.456, 29.897.
30.293, 29.697, 28.897.
29.499, 28.639, 27.476.
28.609, 27.459, 26.713.
27.629, 26.809, 26.413.
26.909, 26.543, 26.23.
26.512, 26.202, 25.917.
26.253, 25.982, 25.719.
25.986, 25.741, 25.514.
25.706, 25.456, 25.221.
25.472, 25.254, 25.064.
25.234, 25.038, 24.886.
25.037, 24.883, 24.758.
24.906, 24.784, 24.695.
24.853, 24.763, 25.254.
24.806, 25.254, 26.299.
25.254, 26.242, 27.426.
26.282, 27.426, 28.476.
27.422, 28.489, 29.377.
28.787, 29.734, 30.382.
29.887, 30.622, 31.01.
30.622, 31.07, 31.231.
30.984, 31.09, 30.957.
31.307, 31.202, 30.84.
31.437, 31.156, 30.588.
31.273, 30.733, 29.857.
30.793, 29.979, 28.476.
29.977, 28.499, 27.609.
28.629, 27.649, 27.242.
27.446, 27.043, 26.706.
26.977, 26.635, 26.332.
26.651, 26.364, 26.098.
26.272, 25.977, 25.712.
25.929, 25.657, 25.436.
25.653, 25.39, 25.163.
25.372, 25.162, 24.988.
25.091, 24.873, 24.695.
24.892, 24.724, 24.594.
24.706, 24.564, 25.053.
24.55, 25.072, 26.299.
24.953, 25.977, 27.424.
26.703, 28.259, 29.657.
28.626, 30.173, 31.328.
30.454, 31.596, 32.496.
31.912, 32.964, 33.696.
32.63, 33.099, 33.417.
33.099, 33.319, 33.224.
33.501, 33.462, 33.098.
33.642, 33.343, 32.722.
33.45, 32.854, 31.965.
33.014, 32.021, 30.087.
31.916, 29.979, 28.816.
29.979, 28.837, 28.289.
28.719, 28.16, 27.687.
28.171, 27.687, 27.262.
27.646, 27.191, 26.76.
27.229, 26.837, 26.477.
26.809, 26.444, 26.122.
26.395, 26.064, 25.783.
26.07, 25.793, 25.549.
25.706, 25.422, 25.181.
25.456, 25.244, 25.068.
25.175, 24.983, 25.473.
24.873, 25.493, 27.242.
25.254, 26.809, 28.657.
27.416, 29.479, 31.281.
28.909, 30.606, 31.871.
30.323, 31.573, 32.483.
31.25, 32.073, 32.473.
31.973, 32.353, 32.482.
32.501, 32.642, 32.541.
33.013, 33.089, 32.871.
32.65, 32.25, 31.631.
32.301, 31.673, 30.748.
31.57, 30.622, 29.057.
30.494, 28.979, 27.917.
28.849, 27.819, 27.342.
27.977, 27.499, 27.052.
27.499, 27.072, 26.679.
27.052, 26.657, 26.299.
26.723, 26.377, 26.062.
26.444, 26.139, 25.857.
26.209, 25.943, 25.704.
25.986, 25.753, 25.544.
25.805, 25.599, 25.423.
25.572, 25.37, 25.193.
25.422, 25.274, 25.755.
25.254, 25.706, 26.836.
25.808, 26.959, 28.257.
26.977, 28.259, 29.476.
28.287, 29.479, 30.455.
29.489, 30.493, 31.228.
30.633, 31.373, 31.871.
31.62, 32.151, 32.353.
32.062, 32.261, 32.164.
32.35, 32.25, 31.891.
32.221, 31.843, 31.231.
31.75, 31.073, 30.173.
31.079, 30.173, 28.836.
29.979, 28.609, 27.657.
28.479, 27.627, 27.242.
27.755, 27.341, 26.988.
27.361, 27.043, 26.749.
26.977, 26.699, 26.435.
26.651, 26.364, 26.105.
26.272, 25.977, 25.712.
25.977, 25.74, 25.525.
25.711, 25.481, 25.284.
25.504, 25.322, 25.173.
25.322, 25.182, 25.068.
25.193, 25.072, 25.544.
25.091, 25.604, 26.808.
25.494, 26.564, 27.836.
26.481, 27.739, 28.878.
27.438, 28.659, 29.798.
28.489, 29.489, 30.26.
29.259, 29.887, 30.293.
29.887, 30.343, 30.539.
30.362, 30.435, 30.272.
30.774, 30.733, 30.436.
30.762, 30.482, 29.988.
30.572, 30.082, 29.277.
30.072, 29.219, 27.987.
29.209, 27.979, 27.151.
27.755, 26.979, 26.616.
26.809, 26.464, 26.19.
26.441, 26.171, 25.917.
26.07, 25.827, 25.603.
25.674, 25.394, 25.161.
25.383, 25.137, 24.91.
25.113, 24.873, 24.657.
24.873, 24.657, 24.477.
24.741, 24.609, 24.498.
24.58, 24.477, 24.386.
24.403, 24.273, 24.635.
24.273, 24.609, 25.565.
24.754, 25.706, 26.956.
25.977, 27.081, 28.238.
27.687, 28.904, 29.876.
29.327, 30.364, 31.121.
30.494, 31.25, 31.671.
31.45, 32.079, 32.321.
32.002, 32.201, 32.164.
32.301, 32.202, 31.809.
32.35, 31.987, 31.331.
32.01, 31.35, 30.293.
31.45, 30.406, 28.817.
30.494, 28.837, 27.717.
28.979, 27.917, 27.364.
27.687, 27.191, 26.76.
27.175, 26.752, 26.386.
26.704, 26.314, 25.977.
26.321, 25.977, 25.688.
25.929, 25.615, 25.354.
25.54, 25.254, 24.988.
25.181, 24.906, 24.699.
24.883, 24.657, 24.477.
24.653, 24.477, 24.334.
24.472, 24.334, 24.886.
24.331, 24.857, 25.977.
24.883, 26.242, 27.836.
26.703, 28.447, 29.878.
28.659, 30.254, 31.473.
30.383, 31.605, 32.496.
31.912, 32.964, 33.742.
33.049, 33.706, 34.061.
33.39, 33.606, 33.509.
33.843, 33.843, 33.514.
33.907, 33.541, 32.831.
33.61, 32.973, 31.974.
33.014, 32.021, 30.087.
31.75, 29.787, 28.616.
29.719, 28.609, 27.987.
28.639, 28.019, 27.476.
27.887, 27.381, 26.917.
27.361, 26.897, 26.477.
26.887, 26.464, 26.095.
26.519, 26.139, 25.783.
26.181, 25.817, 25.477.
25.918, 25.626, 25.354.
25.684, 25.444, 25.241.
25.406, 25.173, 24.988.
25.182, 24.988, 25.534.
25.03, 25.604, 26.956.
25.383, 26.809, 28.476.
26.977, 28.679, 30.28.
28.479, 30.254, 31.541.
29.859, 31.097, 32.097.
31.25, 32.097, 32.594.
32.079, 32.742, 33.036.
32.742, 33.049, 33.028.
33.099, 33.014, 32.622.
33.235, 32.882, 32.221.
33.029, 32.422, 31.421.
32.49, 31.473, 29.798.
31.501, 29.769, 28.616.
29.739, 28.609, 27.988.
28.359, 27.827, 27.394.
27.755, 27.31, 26.897.
27.291, 26.887, 26.521.
26.872, 26.514, 26.19.
26.523, 26.181, 25.857.
26.163, 25.837, 25.541.
25.809, 25.519, 25.284.
25.454, 25.194, 24.983.
25.091, 24.853, 24.657.
24.806, 24.594, 25.181.
24.58, 25.091, 26.413.
24.954, 26.242, 28.238.
26.809, 28.756, 30.459.
28.359, 29.97, 31.281.
29.988, 31.309, 32.097.
31.25, 32.097, 32.656.
32.45, 33.099, 33.436.
33.099, 33.436, 33.462.
33.45, 33.462, 33.156.
33.743, 33.553, 33.036.
33.45, 32.907, 31.965.
32.584, 31.554, 29.717.
31.501, 29.719, 28.616.
29.629, 28.479, 27.917.
28.729, 28.16, 27.687.
28.16, 27.687, 27.262.
27.719, 27.281, 26.857.
27.341, 26.957, 26.593.
26.988, 26.599, 26.242.
26.755, 26.437, 26.16.
26.464, 26.191, 25.956.
26.175, 25.918, 25.699.
25.982, 25.753, 25.549.
25.887, 25.751, 26.182.
25.782, 26.252, 27.476.
25.909, 26.977, 28.347.
27.755, 29.489, 31.079.
29.087, 30.606, 31.871.
30.254, 31.473, 32.394.
31.099, 31.694, 32.079.
31.683, 32.09, 32.214.
32.021, 32.134, 31.987.
32.062, 31.871, 31.473.
32.01, 31.605, 31.042.
31.57, 30.974, 30.087.
31.05, 30.173, 28.986.
30.293, 28.979, 27.988.
29.259, 28.259, 27.817.
28.254, 27.817, 27.476.
27.943, 27.609, 27.31.
27.641, 27.339, 27.043.
