The prediction is 0.908, 0.859, 0.811, 0.763, 0.729.
The prediction is 1.495, 1.457, 1.353, 1.156, 0.802.
The prediction is 1.423, 1.307, 1.135, 0.806, 0.758.
The prediction is 1.281, 1.098, 0.806, 0.775, 0.843.
The prediction is 1.128, 0.806, 0.775, 0.843, 0.899.
The prediction is 0.806, 0.775, 0.843, 0.899, 0.944.
The prediction is 0.748, 0.811, 0.863, 0.899, 0.924.
The prediction is 0.954, 1.026, 1.063, 1.083, 1.098.
The prediction is 1.075, 1.128, 1.162, 1.173, 1.164.
The prediction is 1.162, 1.194, 1.205, 1.195, 1.165.
The prediction is 1.181, 1.181, 1.162, 1.126, 1.082.
The prediction is 1.238, 1.223, 1.177, 1.098, 1.008.
The prediction is 1.292, 1.292, 1.267, 1.183, 1.098.
The prediction is 1.272, 1.229, 1.139, 1.057, 1.374.
The prediction is 1.223, 1.128, 1.043, 1.362, 1.702.
The prediction is 1.098, 0.989, 1.312, 1.665, 1.909.
The prediction is 1.015, 1.322, 1.674, 1.939, 1.996.
The prediction is 1.322, 1.656, 1.898, 1.932, 1.909.
The prediction is 1.697, 1.898, 1.952, 1.965, 1.972.
The prediction is 1.987, 2.004, 1.987, 1.972, 1.954.
The prediction is 1.987, 1.987, 1.987, 1.987, 1.981.
The prediction is 1.807, 1.742, 1.702, 1.665, 1.633.
The prediction is 1.732, 1.688, 1.657, 1.633, 1.595.
The prediction is 1.609, 1.544, 1.488, 1.423, 1.321.
The prediction is 1.519, 1.448, 1.391, 1.297, 1.133.
The prediction is 1.499, 1.438, 1.336, 1.162, 0.842.
The prediction is 1.495, 1.408, 1.213, 0.893, 0.933.
The prediction is 1.423, 1.237, 0.903, 0.909, 1.014.
The prediction is 1.342, 1.006, 1.052, 1.187, 1.292.
The prediction is 1.007, 1.052, 1.187, 1.292, 1.358.
The prediction is 0.987, 1.098, 1.187, 1.246, 1.292.
The prediction is 1.228, 1.324, 1.381, 1.408, 1.407.
The prediction is 1.369, 1.423, 1.445, 1.448, 1.435.
The prediction is 1.495, 1.499, 1.467, 1.423, 1.371.
The prediction is 1.495, 1.485, 1.448, 1.391, 1.324.
The prediction is 1.536, 1.516, 1.471, 1.408, 1.293.
The prediction is 1.524, 1.479, 1.408, 1.293, 1.209.
The prediction is 1.463, 1.388, 1.266, 1.164, 1.503.
The prediction is 1.358, 1.238, 1.139, 1.462, 1.804.
The prediction is 1.292, 1.209, 1.488, 1.842, 2.116.
The prediction is 1.213, 1.506, 1.875, 2.098, 2.113.
The prediction is 1.463, 1.816, 2.072, 2.113, 2.098.
The prediction is 1.912, 2.118, 2.098, 2.037, 1.973.
The prediction is 2.246, 2.292, 2.281, 2.253, 2.209.
The prediction is 1.932, 1.854, 1.796, 1.753, 1.729.
The prediction is 1.746, 1.657, 1.609, 1.602, 1.602.
The prediction is 1.641, 1.585, 1.548, 1.519, 1.488.
The prediction is 1.615, 1.602, 1.602, 1.602, 1.541.
The prediction is 1.638, 1.633, 1.609, 1.519, 1.321.
The prediction is 1.657, 1.638, 1.557, 1.353, 0.987.
The prediction is 1.613, 1.519, 1.321, 0.987, 1.023.
The prediction is 1.553, 1.372, 1.026, 1.073, 1.209.
The prediction is 1.443, 1.098, 1.173, 1.324, 1.435.
The prediction is 1.056, 1.098, 1.207, 1.281, 1.331.
The prediction is 1.161, 1.292, 1.366, 1.408, 1.435.
The prediction is 1.384, 1.498, 1.575, 1.603, 1.595.
The prediction is 1.495, 1.498, 1.472, 1.435, 1.391.
The prediction is 1.497, 1.485, 1.472, 1.448, 1.407.
The prediction is 1.552, 1.536, 1.498, 1.448, 1.391.
The prediction is 1.617, 1.602, 1.557, 1.495, 1.391.
The prediction is 1.545, 1.486, 1.423, 1.327, 1.238.
The prediction is 1.495, 1.423, 1.314, 1.216, 1.552.
The prediction is 1.372, 1.265, 1.184, 1.54, 1.921.
The prediction is 1.277, 1.193, 1.494, 1.842, 2.076.
The prediction is 1.237, 1.559, 1.904, 2.098, 2.113.
The prediction is 1.564, 1.912, 2.098, 2.121, 2.098.
The prediction is 1.996, 2.215, 2.216, 2.174, 2.118.
The prediction is 2.307, 2.353, 2.336, 2.297, 2.253.
The prediction is 2.238, 2.218, 2.213, 2.213, 2.209.
The prediction is 2.281, 2.266, 2.237, 2.189, 2.118.
The prediction is 2.238, 2.193, 2.137, 2.069, 1.987.
The prediction is 2.161, 2.095, 2.009, 1.909, 1.746.
The prediction is 2.121, 2.059, 1.987, 1.852, 1.598.
The prediction is 2.037, 1.937, 1.793, 1.506, 1.098.
The prediction is 1.893, 1.706, 1.448, 1.083, 1.083.
The prediction is 1.706, 1.448, 1.083, 1.098, 1.209.
The prediction is 1.432, 1.042, 1.057, 1.172, 1.246.
The prediction is 1.012, 1.028, 1.151, 1.237, 1.302.
The prediction is 1.095, 1.207, 1.292, 1.347, 1.383.
The prediction is 1.292, 1.366, 1.408, 1.435, 1.435.
The prediction is 1.425, 1.481, 1.498, 1.483, 1.448.
The prediction is 1.472, 1.496, 1.496, 1.474, 1.435.
The prediction is 1.467, 1.457, 1.423, 1.371, 1.312.
The prediction is 1.415, 1.371, 1.312, 1.238, 1.143.
The prediction is 1.357, 1.297, 1.238, 1.155, 1.098.
The prediction is 1.254, 1.181, 1.108, 1.057, 1.462.
The prediction is 1.161, 1.085, 1.024, 1.362, 1.702.
The prediction is 1.069, 1.009, 1.362, 1.721, 1.987.
The prediction is 1.066, 1.432, 1.816, 2.098, 2.168.
The prediction is 1.417, 1.801, 2.054, 2.113, 2.113.
The prediction is 1.702, 1.912, 1.954, 1.954, 1.941.
The prediction is 1.987, 2.051, 2.036, 2.011, 1.989.
The prediction is 1.987, 1.987, 1.987, 1.981, 1.954.
The prediction is 2.059, 2.037, 1.989, 1.931, 1.854.
The prediction is 2.112, 2.098, 2.059, 1.989, 1.893.
The prediction is 2.122, 2.098, 2.059, 1.987, 1.831.
The prediction is 2.089, 2.037, 1.948, 1.793, 1.499.
The prediction is 2.054, 1.965, 1.799, 1.477, 1.041.
The prediction is 1.987, 1.817, 1.499, 1.048, 1.038.
The prediction is 1.881, 1.597, 1.143, 1.139, 1.258.
The prediction is 1.641, 1.189, 1.174, 1.292, 1.368.
The prediction is 1.128, 1.098, 1.187, 1.253, 1.292.
The prediction is 1.098, 1.187, 1.253, 1.292, 1.324.
The prediction is 1.236, 1.292, 1.327, 1.347, 1.347.
The prediction is 1.287, 1.327, 1.342, 1.336, 1.311.
The prediction is 1.317, 1.327, 1.327, 1.307, 1.267.
The prediction is 1.351, 1.353, 1.327, 1.274, 1.209.
The prediction is 1.391, 1.382, 1.353, 1.297, 1.209.
The prediction is 1.408, 1.391, 1.353, 1.266, 1.195.
The prediction is 1.302, 1.229, 1.143, 1.083, 1.462.
The prediction is 1.213, 1.128, 1.075, 1.432, 1.804.
The prediction is 1.145, 1.079, 1.432, 1.804, 2.116.
The prediction is 1.015, 1.362, 1.702, 1.987, 2.098.
The prediction is 1.296, 1.641, 1.885, 1.954, 1.972.
The prediction is 1.674, 1.919, 2.004, 2.034, 2.054.
The prediction is 1.996, 2.098, 2.122, 2.121, 2.113.
The prediction is 2.218, 2.281, 2.307, 2.295, 2.253.
The prediction is 2.292, 2.307, 2.299, 2.262, 2.209.
The prediction is 2.336, 2.324, 2.295, 2.238, 2.137.
The prediction is 2.353, 2.343, 2.307, 2.223, 2.039.
The prediction is 2.307, 2.244, 2.139, 1.957, 1.597.
The prediction is 2.237, 2.134, 1.957, 1.606, 1.083.
The prediction is 2.077, 1.885, 1.557, 1.066, 1.042.
The prediction is 1.885, 1.545, 1.048, 1.011, 1.113.
The prediction is 1.605, 1.098, 1.057, 1.172, 1.258.
The prediction is 1.086, 1.057, 1.168, 1.237, 1.292.
The prediction is 1.027, 1.128, 1.195, 1.237, 1.267.
The prediction is 1.043, 1.095, 1.128, 1.135, 1.134.
The prediction is 1.027, 1.043, 1.063, 1.083, 1.098.
The prediction is 1.043, 1.063, 1.083, 1.098, 1.096.
The prediction is 0.989, 0.967, 0.938, 0.906, 0.871.
The prediction is 0.952, 0.915, 0.871, 0.828, 0.781.
The prediction is 0.922, 0.885, 0.848, 0.811, 0.781.
The prediction is 0.871, 0.828, 0.781, 0.748, 1.066.
The prediction is 0.836, 0.787, 0.748, 1.079, 1.399.
The prediction is 0.811, 0.781, 1.094, 1.385, 1.596.
The prediction is 0.801, 1.16, 1.466, 1.721, 1.842.
The prediction is 1.228, 1.564, 1.855, 1.946, 1.981.
The prediction is 1.602, 1.904, 2.016, 2.049, 2.054.
The prediction is 2.112, 2.246, 2.292, 2.296, 2.267.
The prediction is 2.281, 2.324, 2.324, 2.295, 2.238.
The prediction is 2.462, 2.496, 2.496, 2.465, 2.399.
The prediction is 2.499, 2.448, 2.371, 2.265, 2.118.
The prediction is 2.559, 2.53, 2.457, 2.327, 2.098.
The prediction is 2.552, 2.499, 2.384, 2.16, 1.756.
The prediction is 2.469, 2.344, 2.118, 1.706, 1.132.
The prediction is 2.293, 2.037, 1.603, 1.055, 0.974.
The prediction is 1.989, 1.602, 1.092, 0.987, 1.024.
The prediction is 1.685, 1.135, 1.056, 1.132, 1.195.
The prediction is 1.028, 0.954, 1.011, 1.056, 1.098.
The prediction is 0.954, 1.007, 1.043, 1.071, 1.098.
The prediction is 0.987, 1.043, 1.075, 1.093, 1.098.
The prediction is 0.967, 0.967, 0.967, 0.969, 0.969.
The prediction is 1.008, 1.022, 1.026, 1.013, 0.989.
The prediction is 1.005, 1.005, 0.989, 0.954, 0.909.
The prediction is 1.028, 1.015, 0.989, 0.954, 0.909.
The prediction is 1.048, 1.035, 1.009, 0.957, 0.909.
The prediction is 1.048, 1.028, 0.987, 0.954, 1.321.
The prediction is 1.015, 0.954, 0.909, 1.312, 1.687.
The prediction is 0.967, 0.928, 1.312, 1.674, 1.987.
The prediction is 0.936, 1.312, 1.685, 2.037, 2.209.
The prediction is 1.322, 1.685, 2.039, 2.218, 2.281.
The prediction is 1.659, 1.987, 2.162, 2.218, 2.238.
The prediction is 2.112, 2.266, 2.324, 2.336, 2.307.
The prediction is 2.343, 2.425, 2.448, 2.435, 2.391.
The prediction is 2.462, 2.495, 2.495, 2.462, 2.391.
The prediction is 2.488, 2.485, 2.448, 2.371, 2.238.
The prediction is 2.481, 2.437, 2.353, 2.209, 1.976.
The prediction is 2.469, 2.384, 2.238, 1.987, 1.597.
The prediction is 2.408, 2.265, 2.017, 1.603, 1.055.
The prediction is 2.281, 2.037, 1.603, 1.055, 0.987.
The prediction is 1.987, 1.564, 1.048, 0.974, 1.043.
The prediction is 1.674, 1.135, 1.057, 1.132, 1.195.
The prediction is 1.094, 1.026, 1.098, 1.157, 1.195.
The prediction is 1.011, 1.098, 1.168, 1.217, 1.258.
The prediction is 1.161, 1.237, 1.292, 1.327, 1.336.
The prediction is 1.238, 1.281, 1.324, 1.347, 1.347.
The prediction is 1.307, 1.353, 1.394, 1.408, 1.391.
The prediction is 1.324, 1.336, 1.327, 1.297, 1.252.
The prediction is 1.319, 1.297, 1.262, 1.223, 1.153.
The prediction is 1.327, 1.297, 1.253, 1.183, 1.114.
The prediction is 1.309, 1.272, 1.213, 1.164, 1.488.
The prediction is 1.237, 1.164, 1.098, 1.443, 1.804.
The prediction is 1.098, 1.024, 1.395, 1.804, 2.17.
The prediction is 1.098, 1.463, 1.904, 2.276, 2.435.
The prediction is 1.487, 1.904, 2.276, 2.423, 2.488.
The prediction is 1.912, 2.269, 2.408, 2.464, 2.488.
The prediction is 2.307, 2.499, 2.597, 2.638, 2.639.
The prediction is 2.496, 2.54, 2.53, 2.484, 2.426.
The prediction is 2.657, 2.685, 2.685, 2.657, 2.595.
The prediction is 2.697, 2.693, 2.665, 2.604, 2.488.
The prediction is 2.731, 2.695, 2.609, 2.469, 2.216.
The prediction is 2.753, 2.701, 2.585, 2.353, 1.903.
The prediction is 2.699, 2.577, 2.332, 1.875, 1.288.
The prediction is 2.602, 2.371, 1.903, 1.307, 1.258.
The prediction is 2.391, 1.972, 1.408, 1.377, 1.488.
The prediction is 1.972, 1.408, 1.353, 1.435, 1.481.
The prediction is 1.377, 1.342, 1.435, 1.488, 1.526.
The prediction is 1.292, 1.366, 1.408, 1.435, 1.457.
The prediction is 1.456, 1.498, 1.498, 1.487, 1.474.
The prediction is 1.602, 1.665, 1.704, 1.706, 1.674.
The prediction is 1.631, 1.657, 1.666, 1.646, 1.598.
The prediction is 1.635, 1.633, 1.602, 1.548, 1.488.
The prediction is 1.498, 1.423, 1.355, 1.297, 1.209.
The prediction is 1.371, 1.292, 1.228, 1.155, 1.113.
The prediction is 1.292, 1.228, 1.161, 1.128, 1.492.
The prediction is 1.258, 1.193, 1.162, 1.496, 1.909.
The prediction is 1.171, 1.135, 1.488, 1.904, 2.313.
The prediction is 1.193, 1.609, 2.098, 2.464, 2.602.
The prediction is 1.497, 1.904, 2.276, 2.435, 2.519.
The prediction is 1.912, 2.312, 2.518, 2.622, 2.665.
The prediction is 2.307, 2.488, 2.585, 2.624, 2.629.
The prediction is 2.496, 2.577, 2.609, 2.604, 2.565.
The prediction is 2.609, 2.638, 2.638, 2.609, 2.541.
The prediction is 2.657, 2.657, 2.628, 2.559, 2.435.
The prediction is 2.657, 2.633, 2.571, 2.461, 2.244.
The prediction is 2.595, 2.53, 2.423, 2.223, 1.842.
The prediction is 2.499, 2.377, 2.16, 1.756, 1.218.
The prediction is 2.341, 2.118, 1.706, 1.168, 1.144.
The prediction is 2.098, 1.697, 1.141, 1.108, 1.209.
The prediction is 1.706, 1.149, 1.124, 1.237, 1.324.
The prediction is 1.135, 1.098, 1.197, 1.276, 1.331.
The prediction is 1.135, 1.237, 1.307, 1.353, 1.383.
The prediction is 1.236, 1.307, 1.353, 1.383, 1.393.
The prediction is 1.267, 1.307, 1.327, 1.327, 1.308.
The prediction is 1.324, 1.336, 1.327, 1.297, 1.253.
The prediction is 1.422, 1.435, 1.415, 1.371, 1.311.
The prediction is 1.495, 1.485, 1.448, 1.391, 1.302.
The prediction is 1.495, 1.457, 1.408, 1.314, 1.238.
The prediction is 1.468, 1.408, 1.314, 1.238, 1.595.
The prediction is 1.457, 1.377, 1.307, 1.631, 2.054.
The prediction is 1.408, 1.348, 1.657, 2.072, 2.472.
The prediction is 1.408, 1.721, 2.13, 2.554, 2.768.
The prediction is 1.721, 2.121, 2.516, 2.742, 2.842.
The prediction is 2.052, 2.423, 2.605, 2.681, 2.699.
The prediction is 2.307, 2.458, 2.524, 2.499, 2.448.
The prediction is 2.552, 2.635, 2.657, 2.638, 2.585.
The prediction is 2.742, 2.781, 2.781, 2.748, 2.675.
The prediction is 2.695, 2.648, 2.577, 2.469, 2.314.
The prediction is 2.693, 2.631, 2.54, 2.399, 2.16.
The prediction is 2.695, 2.609, 2.457, 2.189, 1.739.
The prediction is 2.625, 2.499, 2.246, 1.793, 1.209.
The prediction is 2.485, 2.246, 1.793, 1.248, 1.209.
The prediction is 2.246, 1.793, 1.248, 1.205, 1.302.
The prediction is 1.897, 1.353, 1.313, 1.423, 1.495.
The prediction is 1.399, 1.382, 1.498, 1.585, 1.635.
The prediction is 1.392, 1.498, 1.602, 1.672, 1.719.
The prediction is 1.435, 1.485, 1.524, 1.545, 1.548.
The prediction is 1.485, 1.528, 1.565, 1.603, 1.603.
The prediction is 1.497, 1.495, 1.495, 1.487, 1.474.
The prediction is 1.575, 1.603, 1.607, 1.595, 1.565.
The prediction is 1.611, 1.607, 1.603, 1.602, 1.499.
The prediction is 1.609, 1.577, 1.524, 1.448, 1.391.
The prediction is 1.556, 1.499, 1.423, 1.371, 1.721.
The prediction is 1.489, 1.408, 1.336, 1.657, 2.054.
The prediction is 1.448, 1.381, 1.702, 2.121, 2.534.
The prediction is 1.448, 1.721, 2.098, 2.464, 2.657.
The prediction is 1.731, 2.098, 2.464, 2.657, 2.749.
The prediction is 2.215, 2.609, 2.801, 2.868, 2.871.
The prediction is 2.463, 2.657, 2.742, 2.765, 2.749.
The prediction is 2.408, 2.458, 2.488, 2.496, 2.481.
The prediction is 2.487, 2.496, 2.485, 2.454, 2.399.
The prediction is 2.552, 2.547, 2.499, 2.409, 2.271.
The prediction is 2.537, 2.499, 2.427, 2.314, 2.118.
The prediction is 2.479, 2.395, 2.271, 2.064, 1.697.
The prediction is 2.377, 2.239, 2.011, 1.646, 1.138.
The prediction is 2.293, 2.122, 1.799, 1.307, 1.288.
The prediction is 2.072, 1.706, 1.183, 1.143, 1.238.
The prediction is 1.799, 1.292, 1.248, 1.353, 1.423.
The prediction is 1.329, 1.312, 1.408, 1.474, 1.528.
The prediction is 1.399, 1.498, 1.603, 1.672, 1.719.
The prediction is 1.522, 1.595, 1.638, 1.657, 1.657.
The prediction is 1.566, 1.603, 1.624, 1.624, 1.595.
The prediction is 1.611, 1.624, 1.624, 1.602, 1.557.
The prediction is 1.657, 1.657, 1.633, 1.595, 1.548.
The prediction is 1.732, 1.724, 1.685, 1.624, 1.519.
The prediction is 1.742, 1.701, 1.633, 1.53, 1.448.
The prediction is 1.742, 1.689, 1.585, 1.488, 1.758.
The prediction is 1.798, 1.733, 1.641, 1.855, 2.216.
The prediction is 1.699, 1.607, 1.855, 2.221, 2.602.
The prediction is 1.685, 1.912, 2.263, 2.641, 2.871.
The prediction is 1.972, 2.312, 2.656, 2.842, 2.932.
The prediction is 2.312, 2.682, 2.898, 2.986, 3.021.
The prediction is 2.609, 2.808, 2.898, 2.924, 2.909.
The prediction is 2.842, 2.932, 2.946, 2.909, 2.836.
The prediction is 2.932, 2.941, 2.909, 2.836, 2.728.
The prediction is 2.938, 2.909, 2.836, 2.728, 2.585.
The prediction is 2.955, 2.909, 2.806, 2.642, 2.399.
The prediction is 2.948, 2.881, 2.746, 2.507, 2.066.
The prediction is 2.865, 2.722, 2.464, 2.011, 1.502.
The prediction is 2.706, 2.423, 1.972, 1.457, 1.415.
The prediction is 2.423, 1.972, 1.457, 1.415, 1.519.
The prediction is 1.885, 1.353, 1.312, 1.408, 1.474.
The prediction is 1.288, 1.238, 1.324, 1.393, 1.448.
The prediction is 1.237, 1.324, 1.393, 1.448, 1.495.
The prediction is 1.325, 1.393, 1.448, 1.495, 1.526.
The prediction is 1.358, 1.393, 1.425, 1.445, 1.448.
The prediction is 1.336, 1.353, 1.379, 1.393, 1.393.
The prediction is 1.297, 1.287, 1.273, 1.257, 1.238.
The prediction is 1.297, 1.276, 1.253, 1.229, 1.183.
The prediction is 1.292, 1.287, 1.276, 1.239, 1.209.
The prediction is 1.267, 1.238, 1.193, 1.162, 1.488.
The prediction is 1.238, 1.193, 1.162, 1.479, 1.842.
The prediction is 1.164, 1.114, 1.462, 1.804, 2.116.
The prediction is 1.135, 1.488, 1.842, 2.15, 2.236.
The prediction is 1.463, 1.816, 2.127, 2.236, 2.281.
The prediction is 1.919, 2.307, 2.464, 2.526, 2.545.
The prediction is 2.307, 2.463, 2.526, 2.54, 2.53.
The prediction is 2.237, 2.252, 2.253, 2.238, 2.193.
The prediction is 2.307, 2.307, 2.292, 2.262, 2.209.
The prediction is 2.342, 2.337, 2.307, 2.244, 2.137.
The prediction is 2.422, 2.407, 2.337, 2.216, 1.987.
The prediction is 2.495, 2.485, 2.409, 2.191, 1.793.
The prediction is 2.499, 2.423, 2.229, 1.793, 1.209.
The prediction is 2.444, 2.237, 1.793, 1.216, 1.168.
The prediction is 2.307, 1.893, 1.307, 1.262, 1.363.
The prediction is 1.972, 1.408, 1.342, 1.435, 1.481.
The prediction is 1.377, 1.312, 1.382, 1.423, 1.435.
