The prediction is 0.367, 0.352, 0.331, 0.259, 0.197.
The prediction is 0.055, 0.055, 0.056, 0.057, 0.057.
The prediction is 0.052, 0.053, 0.055, 0.057, 0.057.
The prediction is 0.069, 0.077, 0.084, 0.088, 0.088.
The prediction is 0.069, 0.072, 0.073, 0.073, 0.061.
The prediction is 0.077, 0.077, 0.073, 0.059, 0.048.
The prediction is 0.088, 0.093, 0.081, 0.064, 0.051.
The prediction is 0.088, 0.077, 0.061, 0.048, 0.072.
The prediction is 0.069, 0.051, 0.037, 0.028, 0.033.
The prediction is 0.071, 0.064, 0.068, 0.073, 0.094.
The prediction is 0.064, 0.073, 0.083, 0.111, 0.171.
The prediction is 0.089, 0.108, 0.153, 0.238, 0.306.
The prediction is 0.191, 0.279, 0.461, 0.675, 0.749.
The prediction is 0.292, 0.461, 0.675, 0.799, 0.799.
The prediction is 0.541, 0.799, 0.899, 0.889, 0.804.
The prediction is 0.675, 0.749, 0.759, 0.709, 0.623.
The prediction is 0.759, 0.759, 0.701, 0.589, 0.459.
The prediction is 0.609, 0.504, 0.398, 0.276, 0.209.
The prediction is 0.459, 0.351, 0.247, 0.184, 0.146.
The prediction is 0.352, 0.249, 0.197, 0.169, 0.154.
The prediction is 0.291, 0.252, 0.229, 0.202, 0.186.
The prediction is 0.302, 0.273, 0.258, 0.252, 0.252.
The prediction is 0.302, 0.291, 0.293, 0.293, 0.3.
The prediction is 0.312, 0.307, 0.296, 0.292, 0.293.
The prediction is 0.292, 0.279, 0.261, 0.259, 0.259.
The prediction is 0.302, 0.321, 0.331, 0.331, 0.331.
The prediction is 0.302, 0.319, 0.327, 0.331, 0.331.
The prediction is 0.279, 0.279, 0.279, 0.279, 0.279.
The prediction is 0.279, 0.279, 0.279, 0.279, 0.239.
The prediction is 0.284, 0.284, 0.279, 0.239, 0.193.
The prediction is 0.299, 0.3, 0.259, 0.239, 0.234.
The prediction is 0.274, 0.229, 0.184, 0.161, 0.161.
The prediction is 0.194, 0.151, 0.128, 0.099, 0.128.
The prediction is 0.161, 0.134, 0.083, 0.099, 0.128.
The prediction is 0.128, 0.083, 0.112, 0.153, 0.258.
The prediction is 0.068, 0.085, 0.128, 0.217, 0.336.
The prediction is 0.258, 0.362, 0.602, 0.819, 0.904.
The prediction is 0.336, 0.517, 0.697, 0.799, 0.799.
The prediction is 0.448, 0.553, 0.609, 0.598, 0.541.
The prediction is 0.593, 0.635, 0.609, 0.541, 0.435.
The prediction is 0.775, 0.799, 0.749, 0.659, 0.541.
The prediction is 0.799, 0.749, 0.648, 0.504, 0.435.
The prediction is 0.541, 0.425, 0.276, 0.214, 0.195.
The prediction is 0.395, 0.266, 0.202, 0.183, 0.168.
The prediction is 0.256, 0.202, 0.181, 0.169, 0.16.
The prediction is 0.234, 0.234, 0.22, 0.226, 0.234.
The prediction is 0.193, 0.181, 0.171, 0.164, 0.173.
The prediction is 0.193, 0.191, 0.191, 0.191, 0.199.
The prediction is 0.161, 0.151, 0.161, 0.178, 0.191.
The prediction is 0.161, 0.161, 0.161, 0.161, 0.16.
The prediction is 0.161, 0.161, 0.161, 0.161, 0.161.
The prediction is 0.171, 0.18, 0.191, 0.191, 0.185.
The prediction is 0.171, 0.18, 0.18, 0.171, 0.134.
The prediction is 0.163, 0.161, 0.161, 0.135, 0.12.
The prediction is 0.161, 0.161, 0.135, 0.12, 0.117.
The prediction is 0.14, 0.113, 0.093, 0.087, 0.068.
The prediction is 0.112, 0.092, 0.085, 0.068, 0.094.
The prediction is 0.112, 0.114, 0.068, 0.094, 0.161.
The prediction is 0.112, 0.044, 0.054, 0.079, 0.141.
The prediction is 0.044, 0.064, 0.102, 0.183, 0.259.
The prediction is 0.161, 0.253, 0.419, 0.553, 0.6.
The prediction is 0.128, 0.173, 0.237, 0.274, 0.278.
The prediction is 0.15, 0.201, 0.238, 0.238, 0.217.
The prediction is 0.128, 0.136, 0.136, 0.131, 0.116.
The prediction is 0.161, 0.163, 0.155, 0.137, 0.111.
The prediction is 0.132, 0.116, 0.092, 0.064, 0.051.
The prediction is 0.131, 0.116, 0.092, 0.074, 0.065.
The prediction is 0.082, 0.057, 0.045, 0.04, 0.038.
The prediction is 0.068, 0.054, 0.047, 0.042, 0.039.
The prediction is 0.054, 0.048, 0.042, 0.036, 0.033.
The prediction is 0.048, 0.046, 0.043, 0.04, 0.043.
The prediction is 0.035, 0.031, 0.028, 0.028, 0.029.
The prediction is 0.031, 0.028, 0.028, 0.028, 0.029.
The prediction is 0.029, 0.029, 0.031, 0.035, 0.039.
The prediction is 0.028, 0.029, 0.031, 0.035, 0.038.
The prediction is 0.024, 0.024, 0.024, 0.024, 0.024.
The prediction is 0.03, 0.031, 0.031, 0.031, 0.026.
The prediction is 0.036, 0.039, 0.04, 0.033, 0.026.
The prediction is 0.036, 0.036, 0.029, 0.022, 0.017.
The prediction is 0.038, 0.033, 0.028, 0.025, 0.028.
The prediction is 0.034, 0.028, 0.025, 0.028, 0.035.
The prediction is 0.035, 0.032, 0.028, 0.035, 0.051.
The prediction is 0.037, 0.065, 0.075, 0.099, 0.153.
The prediction is 0.057, 0.066, 0.085, 0.128, 0.168.
The prediction is 0.057, 0.079, 0.128, 0.18, 0.205.
The prediction is 0.112, 0.191, 0.259, 0.312, 0.313.
The prediction is 0.219, 0.336, 0.408, 0.414, 0.37.
The prediction is 0.277, 0.312, 0.314, 0.282, 0.223.
The prediction is 0.338, 0.338, 0.311, 0.273, 0.209.
The prediction is 0.311, 0.281, 0.229, 0.166, 0.124.
The prediction is 0.276, 0.229, 0.166, 0.124, 0.111.
The prediction is 0.193, 0.139, 0.117, 0.104, 0.099.
The prediction is 0.161, 0.136, 0.124, 0.112, 0.101.
The prediction is 0.161, 0.161, 0.161, 0.155, 0.147.
The prediction is 0.135, 0.124, 0.111, 0.097, 0.093.
The prediction is 0.123, 0.117, 0.11, 0.111, 0.117.
The prediction is 0.123, 0.12, 0.124, 0.127, 0.127.
The prediction is 0.117, 0.117, 0.117, 0.117, 0.117.
The prediction is 0.112, 0.111, 0.111, 0.111, 0.111.
The prediction is 0.101, 0.1, 0.097, 0.094, 0.094.
The prediction is 0.1, 0.097, 0.094, 0.091, 0.076.
The prediction is 0.097, 0.094, 0.091, 0.076, 0.064.
The prediction is 0.094, 0.091, 0.076, 0.064, 0.058.
The prediction is 0.091, 0.076, 0.064, 0.057, 0.068.
The prediction is 0.07, 0.057, 0.048, 0.068, 0.085.
The prediction is 0.064, 0.061, 0.068, 0.083, 0.116.
The prediction is 0.051, 0.038, 0.045, 0.068, 0.129.
The prediction is 0.038, 0.048, 0.072, 0.123, 0.178.
The prediction is 0.128, 0.161, 0.257, 0.358, 0.403.
The prediction is 0.128, 0.171, 0.237, 0.292, 0.3.
The prediction is 0.212, 0.292, 0.336, 0.348, 0.325.
The prediction is 0.277, 0.3, 0.299, 0.278, 0.229.
The prediction is 0.368, 0.362, 0.325, 0.276, 0.217.
The prediction is 0.4, 0.369, 0.309, 0.237, 0.201.
The prediction is 0.391, 0.322, 0.247, 0.202, 0.183.
The prediction is 0.322, 0.247, 0.202, 0.183, 0.164.
The prediction is 0.298, 0.269, 0.252, 0.229, 0.201.
The prediction is 0.269, 0.261, 0.261, 0.261, 0.261.
The prediction is 0.194, 0.181, 0.171, 0.164, 0.173.
The prediction is 0.194, 0.191, 0.191, 0.194, 0.201.
The prediction is 0.181, 0.171, 0.173, 0.181, 0.191.
The prediction is 0.161, 0.162, 0.161, 0.161, 0.159.
The prediction is 0.173, 0.181, 0.191, 0.197, 0.194.
The prediction is 0.173, 0.175, 0.175, 0.171, 0.164.
The prediction is 0.175, 0.175, 0.171, 0.164, 0.135.
The prediction is 0.165, 0.151, 0.132, 0.099, 0.079.
The prediction is 0.149, 0.132, 0.099, 0.076, 0.065.
The prediction is 0.131, 0.099, 0.079, 0.069, 0.068.
The prediction is 0.112, 0.079, 0.061, 0.048, 0.058.
The prediction is 0.124, 0.116, 0.101, 0.114, 0.146.
The prediction is 0.112, 0.112, 0.128, 0.161, 0.24.
The prediction is 0.072, 0.085, 0.116, 0.202, 0.292.
The prediction is 0.135, 0.171, 0.257, 0.336, 0.379.
The prediction is 0.219, 0.382, 0.541, 0.6, 0.589.
The prediction is 0.382, 0.541, 0.611, 0.6, 0.554.
The prediction is 0.517, 0.576, 0.559, 0.505, 0.425.
The prediction is 0.528, 0.505, 0.448, 0.363, 0.274.
The prediction is 0.517, 0.448, 0.363, 0.254, 0.201.
The prediction is 0.448, 0.363, 0.274, 0.217, 0.201.
The prediction is 0.391, 0.277, 0.202, 0.164, 0.136.
The prediction is 0.302, 0.254, 0.239, 0.217, 0.201.
The prediction is 0.281, 0.271, 0.252, 0.242, 0.238.
The prediction is 0.252, 0.238, 0.234, 0.234, 0.238.
The prediction is 0.217, 0.217, 0.222, 0.229, 0.238.
The prediction is 0.181, 0.171, 0.175, 0.181, 0.191.
The prediction is 0.161, 0.161, 0.161, 0.161, 0.161.
The prediction is 0.161, 0.162, 0.161, 0.161, 0.161.
The prediction is 0.135, 0.129, 0.124, 0.116, 0.105.
The prediction is 0.144, 0.144, 0.144, 0.139, 0.115.
The prediction is 0.136, 0.131, 0.124, 0.096, 0.075.
The prediction is 0.126, 0.116, 0.083, 0.065, 0.058.
The prediction is 0.115, 0.089, 0.068, 0.057, 0.048.
The prediction is 0.093, 0.075, 0.066, 0.044, 0.058.
The prediction is 0.085, 0.077, 0.044, 0.054, 0.079.
The prediction is 0.083, 0.068, 0.085, 0.114, 0.168.
The prediction is 0.068, 0.085, 0.128, 0.202, 0.292.
The prediction is 0.086, 0.124, 0.202, 0.292, 0.341.
The prediction is 0.162, 0.257, 0.336, 0.368, 0.368.
The prediction is 0.336, 0.461, 0.517, 0.499, 0.448.
The prediction is 0.419, 0.468, 0.448, 0.391, 0.322.
The prediction is 0.432, 0.414, 0.362, 0.299, 0.228.
The prediction is 0.376, 0.315, 0.238, 0.157, 0.124.
The prediction is 0.313, 0.237, 0.157, 0.124, 0.112.
The prediction is 0.276, 0.194, 0.152, 0.136, 0.124.
The prediction is 0.229, 0.181, 0.161, 0.135, 0.116.
The prediction is 0.209, 0.194, 0.191, 0.185, 0.171.
The prediction is 0.217, 0.217, 0.219, 0.219, 0.217.
The prediction is 0.215, 0.217, 0.217, 0.217, 0.217.
The prediction is 0.167, 0.153, 0.153, 0.153, 0.157.
The prediction is 0.181, 0.194, 0.215, 0.238, 0.264.
The prediction is 0.194, 0.213, 0.228, 0.234, 0.234.
The prediction is 0.209, 0.214, 0.214, 0.205, 0.193.
The prediction is 0.206, 0.205, 0.195, 0.173, 0.129.
The prediction is 0.218, 0.218, 0.205, 0.157, 0.119.
The prediction is 0.218, 0.202, 0.157, 0.113, 0.086.
The prediction is 0.221, 0.194, 0.165, 0.143, 0.099.
The prediction is 0.194, 0.161, 0.134, 0.095, 0.109.
The prediction is 0.218, 0.219, 0.285, 0.331, 0.4.
The prediction is 0.193, 0.219, 0.252, 0.336, 0.5.
The prediction is 0.219, 0.252, 0.319, 0.461, 0.597.
The prediction is 0.161, 0.219, 0.336, 0.461, 0.504.
The prediction is 0.171, 0.257, 0.336, 0.377, 0.388.
The prediction is 0.283, 0.392, 0.448, 0.448, 0.403.
The prediction is 0.297, 0.319, 0.309, 0.277, 0.238.
The prediction is 0.347, 0.347, 0.315, 0.276, 0.229.
The prediction is 0.365, 0.337, 0.297, 0.238, 0.194.
The prediction is 0.341, 0.297, 0.229, 0.176, 0.152.
The prediction is 0.276, 0.217, 0.181, 0.161, 0.152.
The prediction is 0.247, 0.218, 0.219, 0.221, 0.218.
The prediction is 0.238, 0.238, 0.238, 0.238, 0.238.
The prediction is 0.238, 0.238, 0.238, 0.242, 0.261.
The prediction is 0.233, 0.226, 0.223, 0.227, 0.238.
The prediction is 0.234, 0.228, 0.227, 0.227, 0.227.
The prediction is 0.234, 0.238, 0.238, 0.238, 0.238.
The prediction is 0.238, 0.238, 0.238, 0.238, 0.238.
The prediction is 0.229, 0.229, 0.229, 0.227, 0.221.
The prediction is 0.215, 0.215, 0.218, 0.218, 0.194.
The prediction is 0.193, 0.185, 0.173, 0.134, 0.102.
The prediction is 0.193, 0.191, 0.161, 0.129, 0.104.
The prediction is 0.184, 0.151, 0.124, 0.11, 0.112.
The prediction is 0.151, 0.119, 0.101, 0.088, 0.102.
The prediction is 0.163, 0.151, 0.099, 0.106, 0.13.
The prediction is 0.142, 0.141, 0.153, 0.188, 0.259.
The prediction is 0.161, 0.188, 0.237, 0.358, 0.504.
The prediction is 0.191, 0.257, 0.392, 0.541, 0.626.
The prediction is 0.252, 0.378, 0.509, 0.559, 0.557.
The prediction is 0.377, 0.509, 0.559, 0.557, 0.504.
The prediction is 0.405, 0.425, 0.406, 0.363, 0.315.
The prediction is 0.448, 0.448, 0.402, 0.336, 0.254.
The prediction is 0.435, 0.391, 0.336, 0.274, 0.238.
The prediction is 0.377, 0.322, 0.266, 0.242, 0.238.
The prediction is 0.341, 0.276, 0.242, 0.238, 0.227.
The prediction is 0.276, 0.242, 0.241, 0.241, 0.241.
The prediction is 0.267, 0.261, 0.261, 0.263, 0.265.
The prediction is 0.261, 0.261, 0.263, 0.265, 0.278.
The prediction is 0.238, 0.234, 0.234, 0.239, 0.246.
The prediction is 0.218, 0.219, 0.219, 0.219, 0.219.
The prediction is 0.175, 0.173, 0.171, 0.171, 0.171.
The prediction is 0.161, 0.162, 0.162, 0.161, 0.155.
The prediction is 0.139, 0.137, 0.137, 0.137, 0.137.
The prediction is 0.132, 0.131, 0.131, 0.131, 0.111.
The prediction is 0.131, 0.131, 0.131, 0.11, 0.093.
The prediction is 0.127, 0.127, 0.109, 0.094, 0.087.
The prediction is 0.116, 0.093, 0.075, 0.066, 0.068.
The prediction is 0.101, 0.082, 0.073, 0.068, 0.085.
The prediction is 0.101, 0.097, 0.097, 0.114, 0.146.
The prediction is 0.114, 0.101, 0.124, 0.168, 0.252.
The prediction is 0.089, 0.114, 0.159, 0.253, 0.341.
The prediction is 0.135, 0.171, 0.243, 0.317, 0.348.
The prediction is 0.161, 0.237, 0.319, 0.369, 0.377.
The prediction is 0.214, 0.277, 0.317, 0.319, 0.299.
The prediction is 0.251, 0.277, 0.278, 0.262, 0.229.
The prediction is 0.309, 0.315, 0.289, 0.253, 0.194.
The prediction is 0.299, 0.262, 0.217, 0.161, 0.127.
The prediction is 0.277, 0.229, 0.175, 0.148, 0.137.
The prediction is 0.238, 0.181, 0.152, 0.135, 0.122.
The prediction is 0.194, 0.161, 0.135, 0.114, 0.094.
The prediction is 0.173, 0.161, 0.161, 0.161, 0.161.
The prediction is 0.173, 0.169, 0.161, 0.149, 0.149.
The prediction is 0.181, 0.175, 0.171, 0.171, 0.174.
The prediction is 0.191, 0.191, 0.2, 0.215, 0.229.
The prediction is 0.181, 0.181, 0.181, 0.181, 0.18.
The prediction is 0.181, 0.181, 0.181, 0.18, 0.171.
The prediction is 0.191, 0.191, 0.191, 0.191, 0.191.
The prediction is 0.171, 0.159, 0.149, 0.14, 0.115.
The prediction is 0.16, 0.141, 0.131, 0.103, 0.082.
The prediction is 0.149, 0.138, 0.117, 0.101, 0.097.
The prediction is 0.131, 0.102, 0.082, 0.072, 0.071.
The prediction is 0.104, 0.084, 0.074, 0.072, 0.085.
The prediction is 0.097, 0.094, 0.112, 0.14, 0.199.
The prediction is 0.097, 0.072, 0.085, 0.111, 0.166.
The prediction is 0.085, 0.101, 0.14, 0.219, 0.292.
The prediction is 0.161, 0.237, 0.409, 0.602, 0.723.
The prediction is 0.161, 0.257, 0.358, 0.405, 0.4.
The prediction is 0.23, 0.292, 0.336, 0.337, 0.307.
The prediction is 0.297, 0.336, 0.337, 0.309, 0.274.
The prediction is 0.377, 0.388, 0.362, 0.309, 0.238.
The prediction is 0.402, 0.377, 0.322, 0.257, 0.217.
The prediction is 0.377, 0.322, 0.257, 0.217, 0.201.
The prediction is 0.341, 0.276, 0.239, 0.218, 0.201.
The prediction is 0.322, 0.297, 0.277, 0.258, 0.238.
The prediction is 0.315, 0.313, 0.297, 0.277, 0.252.
The prediction is 0.297, 0.277, 0.269, 0.263, 0.261.
The prediction is 0.29, 0.276, 0.253, 0.238, 0.238.
The prediction is 0.252, 0.234, 0.229, 0.229, 0.234.
The prediction is 0.234, 0.235, 0.238, 0.242, 0.242.
The prediction is 0.217, 0.217, 0.218, 0.218, 0.214.
The prediction is 0.215, 0.218, 0.218, 0.218, 0.214.
The prediction is 0.173, 0.155, 0.138, 0.124, 0.092.
The prediction is 0.173, 0.171, 0.171, 0.135, 0.104.
The prediction is 0.149, 0.138, 0.106, 0.079, 0.061.
The prediction is 0.14, 0.117, 0.094, 0.081, 0.068.
The prediction is 0.106, 0.082, 0.068, 0.071, 0.085.
The prediction is 0.134, 0.137, 0.133, 0.153, 0.188.
The prediction is 0.161, 0.219, 0.252, 0.307, 0.426.
The prediction is 0.095, 0.114, 0.146, 0.219, 0.292.
The prediction is 0.161, 0.191, 0.309, 0.448, 0.526.
The prediction is 0.161, 0.201, 0.253, 0.292, 0.319.
The prediction is 0.292, 0.399, 0.448, 0.448, 0.403.
The prediction is 0.461, 0.517, 0.513, 0.459, 0.391.
The prediction is 0.597, 0.609, 0.575, 0.505, 0.403.
The prediction is 0.559, 0.505, 0.425, 0.322, 0.276.
The prediction is 0.522, 0.436, 0.336, 0.276, 0.258.
The prediction is 0.481, 0.391, 0.336, 0.317, 0.294.
The prediction is 0.397, 0.351, 0.341, 0.322, 0.302.
The prediction is 0.402, 0.391, 0.371, 0.351, 0.336.
The prediction is 0.461, 0.462, 0.462, 0.462, 0.462.
The prediction is 0.417, 0.402, 0.376, 0.368, 0.368.
The prediction is 0.413, 0.391, 0.4, 0.4, 0.4.
The prediction is 0.391, 0.4, 0.4, 0.4, 0.4.
The prediction is 0.405, 0.422, 0.428, 0.427, 0.403.
The prediction is 0.366, 0.362, 0.362, 0.362, 0.362.
The prediction is 0.338, 0.314, 0.276, 0.242, 0.179.
The prediction is 0.337, 0.327, 0.314, 0.239, 0.184.
The prediction is 0.347, 0.342, 0.276, 0.228, 0.188.
The prediction is 0.331, 0.276, 0.242, 0.228, 0.209.
The prediction is 0.263, 0.228, 0.209, 0.238, 0.267.
The prediction is 0.267, 0.252, 0.312, 0.342, 0.403.
The prediction is 0.252, 0.278, 0.302, 0.368, 0.504.
The prediction is 0.219, 0.252, 0.331, 0.502, 0.723.
The prediction is 0.322, 0.402, 0.602, 0.819, 0.904.
The prediction is 0.302, 0.405, 0.541, 0.602, 0.604.
The prediction is 0.433, 0.553, 0.609, 0.598, 0.541.
The prediction is 0.461, 0.504, 0.495, 0.448, 0.391.
The prediction is 0.464, 0.464, 0.435, 0.391, 0.322.
The prediction is 0.504, 0.463, 0.395, 0.302, 0.254.
The prediction is 0.504, 0.436, 0.336, 0.276, 0.258.
The prediction is 0.422, 0.336, 0.276, 0.249, 0.239.
The prediction is 0.332, 0.276, 0.249, 0.239, 0.226.
The prediction is 0.341, 0.336, 0.322, 0.309, 0.293.
The prediction is 0.356, 0.356, 0.356, 0.356, 0.368.
The prediction is 0.342, 0.334, 0.331, 0.332, 0.331.
The prediction is 0.405, 0.425, 0.432, 0.435, 0.435.
The prediction is 0.405, 0.422, 0.425, 0.425, 0.403.
The prediction is 0.405, 0.414, 0.403, 0.395, 0.387.
The prediction is 0.386, 0.387, 0.388, 0.387, 0.387.
The prediction is 0.387, 0.387, 0.387, 0.387, 0.349.
The prediction is 0.391, 0.388, 0.376, 0.309, 0.242.
The prediction is 0.395, 0.387, 0.329, 0.276, 0.249.
The prediction is 0.406, 0.336, 0.262, 0.209, 0.209.
The prediction is 0.363, 0.299, 0.262, 0.324, 0.341.
The prediction is 0.293, 0.252, 0.312, 0.312, 0.349.
The prediction is 0.276, 0.312, 0.321, 0.369, 0.503.
The prediction is 0.312, 0.321, 0.362, 0.517, 0.675.
The prediction is 0.402, 0.471, 0.653, 0.819, 0.904.
The prediction is 0.342, 0.461, 0.597, 0.683, 0.697.
The prediction is 0.376, 0.461, 0.526, 0.541, 0.504.
The prediction is 0.513, 0.587, 0.597, 0.553, 0.497.
The prediction is 0.563, 0.576, 0.547, 0.495, 0.403.
The prediction is 0.593, 0.553, 0.495, 0.406, 0.364.
The prediction is 0.593, 0.541, 0.448, 0.391, 0.364.
The prediction is 0.463, 0.376, 0.322, 0.312, 0.302.
The prediction is 0.363, 0.312, 0.293, 0.278, 0.267.
The prediction is 0.397, 0.406, 0.406, 0.406, 0.403.
The prediction is 0.397, 0.402, 0.406, 0.406, 0.403.
The prediction is 0.463, 0.496, 0.506, 0.528, 0.528.
The prediction is 0.553, 0.587, 0.602, 0.613, 0.598.
The prediction is 0.559, 0.559, 0.559, 0.559, 0.553.
The prediction is 0.596, 0.611, 0.613, 0.598, 0.553.
The prediction is 0.553, 0.528, 0.495, 0.447, 0.391.
The prediction is 0.611, 0.589, 0.553, 0.505, 0.403.
The prediction is 0.589, 0.553, 0.502, 0.409, 0.336.
The prediction is 0.463, 0.391, 0.276, 0.197, 0.157.
The prediction is 0.363, 0.249, 0.175, 0.14, 0.161.
The prediction is 0.309, 0.242, 0.209, 0.219, 0.239.
The prediction is 0.336, 0.331, 0.364, 0.405, 0.504.
The prediction is 0.342, 0.319, 0.342, 0.388, 0.521.
The prediction is 0.278, 0.302, 0.368, 0.517, 0.675.
The prediction is 0.302, 0.362, 0.517, 0.675, 0.749.
The prediction is 0.419, 0.602, 0.819, 0.939, 0.935.
The prediction is 0.702, 1.016, 1.21, 1.239, 1.117.
The prediction is 0.749, 0.844, 0.845, 0.794, 0.697.
The prediction is 0.724, 0.706, 0.641, 0.541, 0.403.
The prediction is 0.647, 0.598, 0.522, 0.424, 0.377.
The prediction is 0.541, 0.455, 0.356, 0.307, 0.293.
The prediction is 0.463, 0.356, 0.297, 0.274, 0.258.
The prediction is 0.322, 0.254, 0.239, 0.239, 0.239.
The prediction is 0.307, 0.314, 0.314, 0.314, 0.314.
The prediction is 0.294, 0.292, 0.293, 0.293, 0.3.
The prediction is 0.292, 0.292, 0.293, 0.302, 0.315.
The prediction is 0.254, 0.242, 0.238, 0.238, 0.238.
The prediction is 0.252, 0.259, 0.268, 0.274, 0.279.
The prediction is 0.256, 0.261, 0.265, 0.265, 0.265.
The prediction is 0.218, 0.215, 0.215, 0.215, 0.205.
The prediction is 0.193, 0.185, 0.18, 0.171, 0.134.
The prediction is 0.191, 0.191, 0.191, 0.161, 0.134.
The prediction is 0.191, 0.191, 0.157, 0.132, 0.117.
The prediction is 0.194, 0.162, 0.132, 0.114, 0.086.
The prediction is 0.163, 0.132, 0.117, 0.085, 0.102.
The prediction is 0.191, 0.191, 0.215, 0.248, 0.322.
The prediction is 0.191, 0.085, 0.106, 0.14, 0.215.
The prediction is 0.083, 0.101, 0.14, 0.202, 0.259.
The prediction is 0.309, 0.405, 0.602, 0.799, 0.854.
The prediction is 0.368, 0.523, 0.656, 0.697, 0.672.
The prediction is 0.517, 0.656, 0.697, 0.659, 0.591.
The prediction is 0.517, 0.528, 0.495, 0.436, 0.355.
The prediction is 0.559, 0.541, 0.481, 0.4, 0.276.
The prediction is 0.553, 0.495, 0.414, 0.307, 0.242.
The prediction is 0.471, 0.391, 0.276, 0.208, 0.174.
The prediction is 0.336, 0.242, 0.188, 0.174, 0.167.
The prediction is 0.229, 0.174, 0.161, 0.161, 0.161.
The prediction is 0.181, 0.161, 0.161, 0.161, 0.164.
The prediction is 0.181, 0.173, 0.161, 0.154, 0.161.
